name	url	our_price	ingredients	packaging_type	food_texture	lifestage	brand	food_form	special_diet	restricted_availability	moisture_warning	%_calories_carbohydrate	%_calories_min_protein	%_calories_min_fat	price_per_kcal	price_per_month
I and Love and You Tuna Fintastic Stew Grain-Free Canned Cat Food, 3-oz, case of 24	https://www.chewy.com/i-love-you-tuna-fintastic-stew-grain/dp/128282	28.56	Tuna, Fish Broth, Vegetable Broth, Chicken Liver, Chicken, Dried Egg Whites, Pea Flour, Carrots, Natural Flavor, Cranberries, Apples, Spinach,  Guar Gum, Sunflower Oil, Calcium Carbonate, Sodium Phosphate, Salt, Tricalcium Phosphate, Potassium Chloride, Choline Chloride, Alfalfa Meal, Ground Flaxseed, Sweet Potatoes, Taurine, Salmon Oil (Preserved With Mixed Tocopherols), Iron Proteinate, Zinc Proteinate, Thiamine Mononitrate, Vitamin E Supplement, Copper Proteinate, Manganese Proteinate, Sodium Selenite, Niacin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Potassium Iodide, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid, Rosemary Extract.	can	stew	adult		wet food	grain-free no corn no wheat no soy			27.615780445969122	43.22469982847341	29.15951972555746	0.015866666666666664	95.19999999999999
Hill's Science Diet Adult 7+ Senior Vitality Salmon & Vegetable Stew Canned Cat Food, 2.9-oz, case of 24	https://www.chewy.com/hills-science-diet-adult-7-senior/dp/136819	34.32	Chicken Broth, Salmon, Chicken, Pork Liver, Carrots, Turkey Giblets, Rice, Wheat Gluten, Pea Protein, Rice Starch, Spinach, Chicken Fat, Chicken Liver Flavor, Potassium Alginate, Powdered Cellulose, L-Lysine, Soybean Oil, Calcium Chloride, Natural Flavor, Dried Tomato Pomace, vitamins (Vitamin E Supplement, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), Niacin Supplement, Thiamine Mononitrate, Vitamin A Supplement, Calcium Pantothenate, Biotin, Vitamin B12 Supplement, Pyridoxine Hydrochloride, Riboflavin Supplement, Ascorbic Acid (source of Vitamin C), Folic Acid, Menadione Sodium Bisulfite Complex (source of Vitamin K), Vitamin D3 Supplement), Choline Chloride, Guar Gum, Dicalcium Phosphate, Sodium Tripolyphosphate, Taurine, Calcium Lactate, Calcium Gluconate, Broccoli, Potassium Citrate, DL-Methionine, minerals (Zinc Oxide, Ferrous Sulfate, Manganese Sulfate, Copper Sulfate, Calcium  Iodate), L-Carnitine, Magnesium Oxide, Natural Flavors, Beta-Carotene.	can	stew	senior	hill's science diet	wet food				24.137931034482758	39.224137931034484	36.637931034482754	0.01958904109589041	117.53424657534246
I and Love and You Salmon Chanted Evening Stew Grain-Free Canned Cat Food, 3-oz, case of 24	https://www.chewy.com/i-love-you-salmon-chanted-evening/dp/128280	30.96	Salmon, Salmon Broth, Vegetable Broth, Chicken Liver, Chicken, Dried Egg Whites, Pea Flour, Carrots, Natural Flavor, Cranberries, Apples, Spinach,  Guar Gum, Sodium Phosphate, Salt, Potassium Chloride, Calcium Carbonate, Choline Chloride, Alfalfa Meal, Ground Flaxseed, Sweet Potatoes, Taurine, Salmon Oil (Preserved With Mixed Tocopherols), Iron Proteinate, Zinc Proteinate, Thiamine Mononitrate, Vitamin E Supplement, Copper Proteinate, Manganese Proteinate, Sodium Selenite, Niacin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Potassium Iodide, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid, Rosemary Extract.	can	stew	adult		wet food	grain-free no corn no wheat no soy			27.26645984143401	43.43329886246121	29.300241296104783	0.0172	103.2
Hill's Science Diet Adult 7+ Savory Beef Entree Canned Cat Food, 5.5-oz, case of 24	https://www.chewy.com/hills-science-diet-adult-7-savory/dp/34109	37.99	Water, Pork Liver, Beef, Pork By-Products, Wheat Flour, Corn Starch, Powdered Cellulose, Rice, Corn Gluten Meal, Soybean Oil, Chicken Liver Flavor, Calcium Carbonate, Natural Flavor, Carrageenan, Guar Gum, Locust Bean Gum, Fish Oil, Brewers Dried Yeast, Calcium Sulfate, Dicalcium Phosphate, Potassium Chloride, DL-Methionine, vitamins (Vitamin E Supplement, L-Ascorbyl-2-Polyphosphate (source of Vitamin C), Thiamine Mononitrate, Niacin Supplement, Pyridoxine Hydrochloride, Calcium Pantothenate, Vitamin B12 Supplement, Riboflavin Supplement, Biotin, Vitamin D3 Supplement, Folic Acid), Iodized Salt, Choline Chloride, Taurine, minerals (Zinc Oxide, Ferrous Sulfate, Manganese Sulfate, Copper Sulfate, Calcium Iodate), Beta-Carotene.	can	minced	senior	hill's science diet	wet food				34.04255319148936	29.78723404255319	36.17021276595745	0.00995545073375262	59.73270440251573
Royal Canin Feline Health Nutrition Indoor 7+ Morsels In Sauce Wet Cat Food, 3-oz pouch, case of 12	https://www.chewy.com/royal-canin-feline-health-nutrition/dp/260520	19.08	Water Sufficient For Processing, Chicken By-Products, Chicken By-Product Meal, Pork Liver, Corn Flour, Pork Digest, Pork Plasma, Powdered Cellulose, Natural Flavors, Fish Oil, Calcium Sulfate, Sodium Silico Aluminate, Potassium Chloride, Taurine, Carrageenan, Vitamins [Cholecalciferol (Source Of Vitamin D3), Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), Thiamine Mononitrate (Vitamin B1), Ascorbic Acid, Niacin Supplement, Riboflavin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride (Vitamin B6), Folic Acid, Biotin, Vitamin B12 Supplement], Choline Chloride, Caramel, Marigold Extract (Tagetes Erecta L.), Glucosamine Hydrochloride, Sodium Tripolyphosphate, L-Carnitine, Trace Minerals [Zinc Sulfate, Ferrous Sulfate, Copper Sulfate, Zinc Proteinate, Manganese Sulfate, Copper Proteinate, Calcium Iodate, Manganese Proteinate], Chondroitin Sulfate.	pouch	chunks in gravy	senior		wet food				26.56126482213438	49.24901185770752	24.18972332015811		
Tiki Cat Aloha Friends Chicken, Pumpkin & Duck Recipe in Broth Grain-Free Wet Cat Food, 2.5-oz, case of 12	https://www.chewy.com/tiki-cat-aloha-friends-chicken/dp/285587	12.72	Chicken, Chicken Broth, Pumpkin, Duck, Dicalcium Phosphate, Xanthan Gum, Potassium Chloride, Choline Chloride, Magnesium Sulfate, Salt, Calcium Carbonate, Taurine, Zinc Amino Acid Chelate, Iron Amino Acid Chelate, Vitamin E Supplement, Ascorbic Acid (Source Of Vitamin C), Thiamine Mononitrate (Vitamin B1), Niacin (Vitamin B3), Manganese Amino Acid Chelate, Vitamin A Supplement, Copper Amino Acid Chelate, Calcium Iodate, Calcium D-Pantothenate, Sodium Selenite, Riboflavin, Vitamin B12 Supplement, Pyridoxine Hydrochloride (Vitamin B6), Folic Acid, Vitamin D3 Supplement, Biotin, Menadione Bisulfite Complex.	pouch	chunks in gravy	adult		wet food	grain-free			15.076923076923077	43.07692307692308	41.84615384615385	0.01737704918032787	104.26229508196722
Authority Catfish Entree Adult Pate Canned Cat Food, 5.5-oz, case of 24	https://www.chewy.com/authority-catfish-entree-adult-pate/dp/177608	21.36	Salmon Broth, Catfish, Animal Liver, Chicken, Dried Egg Product, Brewers Rice, Guar Gum, Potassium Chloride, Salt, Choline Chloride, Vitamins (Thiamine Mononitrate, Vitamin E Supplement, Niacin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid), Taurine, Brewers Dried Yeast, Minerals (Ferrous Sulfate, Zinc Oxide, Copper Proteinate, Sodium Selenite, Manganese Sulfate, Potassium Iodide).	can	pate	adult		wet food				8.531177946132216	35.47267337269111	55.99614868117667	0.004635416666666666	27.812499999999996
Bundle: Nutri-Vet Kitten Milk Replacement Powder + Iams Perfect Portions Healthy Kitten Chicken Recipe Grain-Free Cuts in Gravy Wet Cat Food Trays	https://www.chewy.com/nutri-vet-kitten-milk-replacement/dp/282190	37.31														
Authority Hairball Control Chicken & Rice Formula Adult Dry Cat Food, 16-lb bag	https://www.chewy.com/authority-hairball-control-chicken/dp/177695	35.96	Deboned Chicken, Chicken Meal, Brewers Rice, Corn Protein Concentrate, Chicken Fat (Preserved with Mixed Tocopherols), Ground Corn, Dried Beet Pulp, Powdered Cellulose, Natural Flavor, Potassium Chloride, Fish Oil, Choline Chloride, Dried Egg Product, Fructooligosaccharides, Taurine, Vitamin E Supplement, Niacin, L-Ascorbyl-2-Polyphosphate, Vitamin A Supplement, Pantothenic Acid, Thiamine Mononitrate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin B12 Supplement, Vitamin D3 Supplement, Folic Acid, Biotin, Sodium Hexametaphosphate, Zinc Sulfate, Ferrous Sulfate, Copper Sulfate, Manganese Sulfate, Sodium Selenite and Calcium Iodate.			adult		dry food				20.699443697004728	35.81315445941723	43.487401843578056	0.0013503371934604905	8.102023160762943
Solid Gold Purrfect Pairings Savory Mousse with Tuna & Goat Milk Grain-Free Cat Food Cups, 2.75-oz, case of 6	https://www.chewy.com/solid-gold-purrfect-pairings-savory/dp/126923	8.94	Tuna, Water Sufficient for Processing, Potato, Chicken Fat, Goat Milk, Modified Tapioca Starch, Salt, Pea Protein, Tricalcium Phosphate, Dried Egg Product, Guar Gum, Sodium Bicarbonate, Magnesium Sulfate, Choline Chloride, Iron Glycine Complex, Zinc Glycine Complex, Potassium Chloride, Taurine, Manganese Glycine Complex, Vitamin E Supplement, Copper Glycine Complex, Niacin Supplement, Thiamine Mononitrate, Sodium Selenite, Vitamin A Supplement, Vitamin B12 Supplement, Pyridoxine Hydrochloride, Calcium Pantothenate, Riboflavin Supplement, Biotin Supplement, Vitamin D3 Supplement, Folic Acid, Potassium Iodide, Menadione Sodium Bisulfite Complex (Vitamin K3).	tray	pate	adult		wet food	no corn no wheat no soy gluten free grain-free			77.5480059084195	12.40768094534712	10.044313146233383	0.018625	111.74999999999999
Royal Canin Feline Health Nutrition Indoor Adult Loaf In Gravy Wet Cat Food, 3-oz pouch, case of 12	https://www.chewy.com/royal-canin-feline-health-nutrition/dp/260524	19.08	Water Sufficient For Processing, Pork By-Products, Chicken By-Products, Powdered Cellulose, Natural Flavors, Pork Plasma, Modified Corn Starch, Wheat Gluten, Vegetable Oil, Calcium Sulfate, Fish Oil, Caramel, Carrageenan, Calcium Carbonate, Carob Bean Gum, Sodium Silico Aluminate, Sodium Tripolyphosphate, Xanthan Gum, Taurine, Potassium Chloride, Sodium Carbonate, Vitamins [Cholecalciferol (Source Of Vitamin D3), Dl-Alpha Tocopherol Acetate (Source Of Vitamin E), Thiamine Mononitrate (Vitamin B1), Niacin Supplement, Riboflavin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride (Vitamin B6), Folic Acid, Biotin, Vitamin B12 Supplement], Choline Chloride, L-Carnitine, Trace Minerals [Zinc Sulfate, Ferrous Sulfate, Zinc Proteinate, Copper Sulfate, Manganese Sulfate, Copper Proteinate, Calcium Iodate, Manganese Proteinate].	pouch	chunks in gravy	adult		wet food				22.114574557708448	54.25442291491158	23.63100252737997		
Fussie Cat Super Premium Chicken with Chicken Liver Formula in Pumpkin Soup Grain-Free Canned Cat Food, 2.8-oz, case of 24	https://www.chewy.com/fussie-cat-super-premium-chicken/dp/133175	35.76	Water Sufficient for Processing, Chicken Meat, Chicken Skin, Chicken Liver, Pumpkin, Tapioca Starch, Sunflower Seed Oil, Calcium Carbonate, Xanthan Gum, Tricalcium Phosphate, Tuna Oil, Choline Chloride, Taurine, Fructooligosaccharides, Zinc Sulfate, Sodium Chloride, Vitamin E, Ferrous Sulfate, Thiamine Mononirate (Source of Vitamin B1), Nicotinic Acid (Source of Vitamin B3), Calcium Pantothenate, Manganese Sulfate, Copper Sulfate, Vitamin A Supplement, Riboflavin Supplement (Source of Vitamin B2), Pyridoxine Hydrochloride (Source of Vitamin B6), Potassium Iodide, Folic Acid, Vitamin D3 Supplement, Vitamin K3 Supplement, Biotin, Vitamin B12 Supplement.	can	stew	adult		wet food	grain-free pea-free natural			0.0	69.36936936936937	30.630630630630627	0.031041666666666665	186.25
Natural Balance Platefulls Indoor Formula Turkey & Duck Formula in Gravy Grain-Free Cat Food Pouches, 3-oz pouch, case of 24	https://www.chewy.com/natural-balance-platefulls-indoor/dp/104432	30.0	Turkey Broth, Turkey, Chicken Liver, Duck, Carrots, Peas, Chicken, Dried Egg Whites, Ground Dried Peas, Potato Starch, Natural Flavor, Guar Gum, Dehydrated Alfalfa Meal, Dried Beet Pulp, Salmon Oil (Preserved with Mixed Tocopherols), Ground Flaxseed, Potassium Chloride,  Sodium Acid Pyrophosphate, Tetrasodium Pyrophosphate, Minerals (Iron Proteinate, Zinc Proteinate, Copper Proteinate, Manganese Proteinate, Potassium Iodide, Sodium Selenite), Cranberries, Sodium Carbonate, Vitamins (Vitamin E Supplement, Thiamine Mononitrate, Niacin, D-Calcium Pantothenate, Vitamin D3 Supplement, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Vitamin B12 Supplement, Folic Acid, Biotin), Taurine, Pumpkin,  Spinach, Parsley, Dried Kelp, Choline Chloride, Sodium Phosphate, Sodium Hexametaphosphate, Dl-Methionine, Yucca Schidigera Extract, Rosemary Extract. .	pouch	chunks in gravy	adult		wet food	indoor grain-free no corn no wheat no soy			31.087289433384374	42.8790199081164	26.033690658499243	0.016025641025641024	96.15384615384615
Chicken Soup for the Soul Chicken, Sweet Potatoes & Spinach Recipe Minced in Gravy Grain-Free Canned Cat Food, 3-oz, case of 24	https://www.chewy.com/chicken-soup-soul-chicken-sweet/dp/232907	27.59	Chicken Broth, Chicken, Chicken Liver, Dried Egg Product, Potato Starch, Sweet Potatoes, Spinach, Natural Flavor, Guar Gum, Ground Flaxseed, Sodium Phosphate, Salt, Potassium Chloride, Taurine, Vitamins (Vitamin E Supplement, Thiamine Mononitrate, Niacin Supplement, D-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin A Supplement, Biotin, Vitamin D3 Supplement, Vitamin B12 Supplement, Folic Acid), Calcium Carbonate, Choline Chloride, Minerals (Ferrous Sulfate, Zinc Oxide, Copper Proteinate, Potassium Iodide, Manganese Sulfate, Sodium Selenite), Natural Grilled Flavor.	can	chunks in gravy	adult		wet food	grain-free			12.170263788968846	41.96642685851318	45.86330935251797	0.01492965367965368	89.57792207792208
Authority Indoor Chicken & Rice Formula Kitten Dry Cat Food, 3.5-lb bag	https://www.chewy.com/authority-indoor-chicken-rice-formula/dp/177700	11.79	Deboned Chicken, Chicken Meal, Brewers Rice, Corn Protein Concentrate, Corn, Chicken Fat (Preserved with Mixed Tocopherols), Dried Egg Product, Dried Plain Beet Pulp, Natural Flavor, Dicalcium Phosphate, Potassium Chloride, Salmon Oil (Source of DHA), Inulin, Vitamins (Vitamin E Supplement, L-Ascorbyl-2-Polyphosphate, Niacin Supplement, Vitamin A Supplement, Thiamine Mononitrate, d-Calcium Pantothenate, Pyridoxine Hydrochloride, Riboflavin Supplement, Vitamin D3 Supplement, Folic Acid, Biotin, Vitamin B12 Supplement), Choline Chloride, Sodium Hexametaphosphate, Minerals (Zinc Sulfate, Ferrous Sulfate, Copper Sulfate, Manganese Sulfate, Calcium Carbonate, Sodium Selenite, Calcium Iodate), Taurine, Vegetable Oil, Rosemary Extract.			kitten		dry food	indoor pea-free			28.274077407740773	33.47209720972097	38.25382538253825	0.0020047773279352225	12.028663967611335
Tiki Cat Aloha Friends Chicken & Pumpkin Recipe in Broth Grain-Free Wet Cat Food, 2.5-oz, case of 12	https://www.chewy.com/tiki-cat-aloha-friends-chicken/dp/285585	13.08	Chicken, Chicken Broth, Pumpkin, Dicalcium Phosphate, Xanthan Gum, Potassium Chloride, Magnesium Sulfate, Salt, Calcium Carbonate, Taurine, Zinc Amino Acid Chelate, Iron Amino Acid Chelate, Vitamin E Supplement, Ascorbic Acid (Source Of Vitamin C), Thiamine Mononitrate (Vitamin B1), Niacin (Vitamin B3), Manganese Amino Acid Chelate, Vitamin A Supplement, Copper Amino Acid Chelate, Calcium Iodate, Calcium D-Pantothenate, Sodium Selenite, Riboflavin, Vitamin B12 Supplement, Pyridoxine Hydrochloride (Vitamin B6), Folic Acid, Vitamin D3 Supplement, Biotin, Menadione Bisulfite Complex	pouch	chunks in gravy	adult		wet food	grain-free gmo-free			15.076923076923077	43.07692307692308	41.84615384615385	0.01703125	102.18750000000001
Tiki Cat Grill Tuna with Prawn Recipe Pate Wet Cat Food, 2.8-oz, case of 12	https://www.chewy.com/tiki-cat-pate-tuna-prawn-recipe-in/dp/285567	15.48	Tuna, Tuna Broth, Prawn, Dried Egg Product, Sunflower Seed Oil , Tricalcium Phosphate, Agar-Agar, Xanthan Gum, Potassium Chloride, Choline Chloride, Salt, Magnesium Sulfate, Taurine, Ferrous Sulfate, Thiamine Mononitrate (Vitamin B1), Vitamin E Supplement, Niacin (Vitamin B3), Zinc Oxide, Vitamin A Supplement, Biotin, Vitamin B12 Supplement, Copper Amino Acid Chelate, Manganous Oxide, Calcium Pantothenate, Riboflavin, Sodium Selenite, Pyridoxine Hydrochloride (Vitamin B6), Folic Acid, Potassium Iodide, Vitamin D3 Supplement, Menadione Sodium Bisulfite Complex (Source Of Vitamin K Activity).	can	pate	adult		wet food	gmo-free			15.107913669064748	60.431654676258994	24.46043165467626	0.016753246753246753	100.51948051948052
Solid Gold Triple Layer Mousse and Shreds with Real Chicken & Pumpkin Wet Cat Food, 2.75-oz, case of 6	https://www.chewy.com/solid-gold-triple-layer-mousse-shreds/dp/177729	8.94	Chicken, Tuna, Pumpkin, Egg White, Whole Egg, Water Sufficient For Processing, Sunflower Oil, Tapioca Starch, Tricalcium Phosphate, Carob Bean Gum, Salt, Xanthan Gum, Magnesium Sulfate, Natural Antioxidant, Taurine, Zinc Oxide, Vitamin E Supplement, Reduced Iron, Niacin Supplement, Sodium Selenite, Thiamine Mononitrate, Vitamin A Supplement, Manganese Sulfate Monohydrate, Vitamin B12 Supplement, Copper Amino Acid Complex, Pyridoxine Hydrochloride, Calcium Pantothenate, Riboflavin Supplement, Biotin Supplement, Vitamin D3 Supplement, Folic Acid, Potassium Iodide, Menadione Sodium Bisulfite Complex (Source of Vitamin K).	tray	shredded pate	adult		wet food	grain-free gluten free no corn no wheat no soy pea-free			29.34131736526946	50.29940119760479	20.35928143712575	0.017325581395348837	103.95348837209302
Tiki Cat Pate Tuna & Crab Recipe in Tuna Broth Wet Cat Food, 2.8-oz, case of 12	https://www.chewy.com/tiki-cat-pate-tuna-crab-recipe-in/dp/285577	15.48	Tuna, Tuna Broth, Crab, Dried Egg Product, Sunflower Seed Oil , Tricalcium Phosphate, Agar-Agar, Xanthan Gum, Potassium Chloride, Choline Chloride, Salt, Magnesium Sulfate, Taurine, Ferrous Sulfate, Thiamine Mononitrate (Vitamin B1), Vitamin E Supplement, Niacin (Vitamin B3), Zinc Oxide, Vitamin A Supplement, Biotin, Vitamin B12 Supplement, Copper Amino Acid Chelate, Manganous Oxide, Calcium Pantothenate, Riboflavin, Sodium Selenite, Pyridoxine Hydrochloride (Vitamin B6), Folic Acid, Potassium Iodide, Vitamin D3 Supplement, Menadione Sodium Bisulfite Complex (Source Of Vitamin K Activity).	can	pate	adult		wet food	gmo-free			15.107913669064748	60.431654676258994	24.46043165467626	0.01743243243243243	104.5945945945946
Fussie Cat Super Premium Chicken & Beef Formula in Pumpkin Soup Grain-Free Canned Cat Food, 2.8-oz, case of 24	https://www.chewy.com/fussie-cat-super-premium-chicken-beef/dp/133170	35.76	Chicken, Water Sufficient for Processing, Beef, Chicken Skin, Pumpkin, Tapioca Starch, Sunflower Seed Oil, Calcium Carbonate, Xanthan Gum, Tricalcium Phosphate, Tuna Oil, Choline Chloride, Fructooligosaccharides, Sodium Chloride, Taurine, Zinc Sulfate, Vitamin E, Ferrous Sulfate, Thiamine Mononitrate (Source of Vitamin B1), Nicotinic Add (Source of Vitamin B3), Calcium Pantothenate, Manganese Sulfate, Copper Sulfate, Vitamin A Supplement, Riboflavin Supplement (Source of Vitamin B2), Pyridoxine Hydrochloride (Source of Vitamin B6), Folic Acid, Potassium Iodide, Vitamin D3 Supplement, Vitamin K3 Supplement, Biotin, Vitamin B12 Supplement.	can	stew	adult		wet food	grain-free pea-free natural			0.0	72.8	27.200000000000003		
